Артикул;Наименование;ТИП;стиль;"МРЦ руб";"цвет арматуры";"цвет абажура";"материал арматуры";"материал абажура";"цвет встройки";"цвет кабеля/цепи";производитель;цоколь;напряжение;"мощность ламп";"степень защиты";"кол-во ламп";диаметр;"диаметр абажура/плафона";ширина;высота;"диапазон регулировки min-max";коллекция;фото;вес;Количество
"LDC 8040-7 F.GD+PR";"Потолочная люстра Lumina Deco Devoli LDC 8040-7 F.GD+PR";Люстры;"Современный, Индустриальный";33850;золотой;прозрачный;металл;стекло;золотой;;"Lumina Deco";E27;220-240;40;IP20;7;700;150;;400;;;"https://luminadecoshop.ru/26104/potolochnaya-lyustra-lumina-deco-devoli-ldc-8040-7-fgdpr.jpg;https://luminadecoshop.ru/26123/potolochnaya-lyustra-lumina-deco-devoli-ldc-8040-7-fgdpr.jpg;https://luminadecoshop.ru/26124/potolochnaya-lyustra-lumina-deco-devoli-ldc-8040-7-fgdpr.jpg";5,1;7
"LDF 6011-1 CHR";"Торшер Lumina Deco Granino LDF 6011-1 CHR";Торшеры;Современный;25350;"белый, хром";белый;металл;стекло;хром;;"Lumina Deco";E27;220-240;40;IP20;1;;180;650;1450;;;"https://luminadecoshop.ru/26134/torsher-lumina-deco-granino-ldf-6011-1-chr.jpg;https://luminadecoshop.ru/26144/torsher-lumina-deco-granino-ldf-6011-1-chr.jpg;https://luminadecoshop.ru/26145/torsher-lumina-deco-granino-ldf-6011-1-chr.jpg";"11 ";9
"LDP 6030-7 BK+PR";"Подвесная люстра Lumina Deco Fredica LDP 6030-7 BK+PR";Люстры;Современный;20100;черный;белый;;стекло;черный;;"Lumina Deco";E27;220-240;40;IP20;7;;150;110;350;;;"https://luminadecoshop.ru/28265/podvesnaya-lyustra-lumina-deco-fredica-ldp-6030-7-bkpr.jpg;https://luminadecoshop.ru/28322/podvesnaya-lyustra-lumina-deco-fredica-ldp-6030-7-bkpr.jpg;https://luminadecoshop.ru/28323/podvesnaya-lyustra-lumina-deco-fredica-ldp-6030-7-bkpr.jpg;https://luminadecoshop.ru/28324/podvesnaya-lyustra-lumina-deco-fredica-ldp-6030-7-bkpr.jpg;https://luminadecoshop.ru/28325/podvesnaya-lyustra-lumina-deco-fredica-ldp-6030-7-bkpr.jpg";7;5
"LDP 6033-16 MD";"Подвесной светильник Lumina Deco Marsiada LDP 6033-16 MD";Люстры;Современный;33100;бронза;белый;металл;стекло;бронза;прозрачный;"Lumina Deco";G4;220-240;28;IP20;16;700;120;700;250;"350 - 1200";;"https://luminadecoshop.ru/28267/podvesnoj-svetilnik-lumina-deco-marsiada-ldp-6033-16-md.jpg;https://luminadecoshop.ru/28329/podvesnoj-svetilnik-lumina-deco-marsiada-ldp-6033-16-md.jpg;https://luminadecoshop.ru/28330/podvesnoj-svetilnik-lumina-deco-marsiada-ldp-6033-16-md.jpg;https://luminadecoshop.ru/28331/podvesnoj-svetilnik-lumina-deco-marsiada-ldp-6033-16-md.jpg;https://luminadecoshop.ru/28332/podvesnoj-svetilnik-lumina-deco-marsiada-ldp-6033-16-md.jpg";9;21
"DDC 821-40A";"Светодиодная потолочная люстра Lumina Deco Ortaggio DDC 821-40A";Люстры;Классический;12000;хром;хром;металл;стекло;;прозрачный;"Lumina Deco";LED;220-240;30;IP20;;400;;;250;;;"https://luminadecoshop.ru/27159/svetodiodnaya-potolochnaya-lyustra-lumina-deco-ortaggio-ddc-821-40a.jpg;https://luminadecoshop.ru/27160/svetodiodnaya-potolochnaya-lyustra-lumina-deco-ortaggio-ddc-821-40a.jpg";5;6
"DDC 821-30A";"Светодиодная потолочная люстра Lumina Deco Ortaggio DDC 821-30A";Люстры;Классический;9000;хром;хром;металл;стекло;;прозрачный;"Lumina Deco";LED;220-240;20;IP20;;300;;;250;да;;"https://luminadecoshop.ru/27157/svetodiodnaya-potolochnaya-lyustra-lumina-deco-ortaggio-ddc-821-30a.jpg;https://luminadecoshop.ru/27158/svetodiodnaya-potolochnaya-lyustra-lumina-deco-ortaggio-ddc-821-30a.jpg";3;7
"LDC 1029-5 GD";"Потолочный светильник Lumina Deco Veroni LDC 1029-5 GD";"Современные люстры";Современный;18600;золотой;золотой;металл;стекло;;;"Lumina Deco";G9;220-240;28;IP20;5;500;;;380;;;"https://luminadecoshop.ru/27177/potolochnyj-svetilnik-lumina-deco-veroni-ldc-1029-5-gd.jpg;https://luminadecoshop.ru/27178/potolochnyj-svetilnik-lumina-deco-veroni-ldc-1029-5-gd.jpg";6;6
"LDC 1029-5 R.GD";"Потолочный светильник Lumina Deco Veroni LDC 1029-5 R.GD";"Современные люстры";Современный;18600;"розовое золото";"розовое золото";металл;стекло;;;"Lumina Deco";G9;220-240;28;IP20;5;500;;;380;;;"https://luminadecoshop.ru/27179/potolochnyj-svetilnik-lumina-deco-veroni-ldc-1029-5-rgd.jpg;https://luminadecoshop.ru/27180/potolochnyj-svetilnik-lumina-deco-veroni-ldc-1029-5-rgd.jpg";6;3
"LDC 1029-5 CHR";"Потолочный светильник Lumina Deco Veroni LDC 1029-5 CHR";"Современные люстры";Современный;18600;хром;хром;металл;стекло;;;"Lumina Deco";G9;220-240;28;IP20;5;500;;;380;;;"https://luminadecoshop.ru/27175/potolochnyj-svetilnik-lumina-deco-veroni-ldc-1029-5-chr.jpg;https://luminadecoshop.ru/27176/potolochnyj-svetilnik-lumina-deco-veroni-ldc-1029-5-chr.jpg";6;4
"LDP 6811-3 RD GD";"Подвесной светильник Lumina Deco Alacosmo LDP 6811-3 RD GD";Новинки;Современный;15300;золотой;золотой;металл;стекло;;;"Lumina Deco";E27;220-240;60;IP20;3;400;180;;1200;;;"https://luminadecoshop.ru/27310/podvesnoj-svetilnik-lumina-deco-alacosmo-ldp-6811-3-rd-gd.jpg;https://luminadecoshop.ru/27311/podvesnoj-svetilnik-lumina-deco-alacosmo-ldp-6811-3-rd-gd.jpg";3;17
"LDP 1217-3 GY+BK";"Подвесной светильник Lumina Deco Gato LDP 1217-3 GY+BK";Новинки;"Современный, Лофт";25000;хром;дымчатый;металл;стекло;;;"Lumina Deco";E27;220-240;60;IP20;3;450;200;;1500;;;"https://luminadecoshop.ru/27316/podvesnoj-svetilnik-lumina-deco-gato-ldp-1217-3-gybk.jpg;https://luminadecoshop.ru/27317/podvesnoj-svetilnik-lumina-deco-gato-ldp-1217-3-gybk.jpg";6;6
"LDP 7026-6+3 SL+GD";"Хрустальная подвесная люстра Lumina Deco Eliza LDP 7026-6+3 SL+GD";"Хрустальные люстры";Классический;18050;золотой;золотой;стекло;стекло;;;"Lumina Deco";E14;220-240;40;IP20;9;550;;;1000;;;"https://luminadecoshop.ru/27286/khrustalnaya-podvesnaya-lyustra-lumina-deco-eliza-ldp-7026-63-slgd.jpg;https://luminadecoshop.ru/27287/khrustalnaya-podvesnaya-lyustra-lumina-deco-eliza-ldp-7026-63-slgd.jpg;https://luminadecoshop.ru/27288/khrustalnaya-podvesnaya-lyustra-lumina-deco-eliza-ldp-7026-63-slgd.jpg";6,7;5
"LDP 7227 WT+BK";"Подвесной светильник Lumina Deco Morrate LDP 7227 WT+BK";Новинки;Современный;5300;хром;белый;стекло;стекло;;;"Lumina Deco";E27;220-240;60;IP20;1;110;;;1000;;;"https://luminadecoshop.ru/27205/podvesnoj-svetilnik-lumina-deco-morrate-ldp-7227-wtbk.jpg;https://luminadecoshop.ru/27206/podvesnoj-svetilnik-lumina-deco-morrate-ldp-7227-wtbk.jpg;https://luminadecoshop.ru/27207/podvesnoj-svetilnik-lumina-deco-morrate-ldp-7227-wtbk.jpg;https://luminadecoshop.ru/27208/podvesnoj-svetilnik-lumina-deco-morrate-ldp-7227-wtbk.jpg";2;10
"LDP 8039-400 WT+CHR";"Подвесной светильник Lumina Deco Grosetto LDP 8039-400 WT+CHR";Новинки;Современный;9000;белый;белый;металл;металл;;;"Lumina Deco";E27;220-240;60;IP20;1;400;;;150;;;"https://luminadecoshop.ru/27209/podvesnoj-svetilnik-lumina-deco-grosetto-ldp-8039-400-wtchr.jpg;https://luminadecoshop.ru/27210/podvesnoj-svetilnik-lumina-deco-grosetto-ldp-8039-400-wtchr.jpg";6;4
"LDP 7028-6+3 WT";"Хрустальная подвесная люстра Lumina Deco Eliza LDP 7028-6+3 WT";"Хрустальные люстры";Классический;24900;белый;белый;стекло;стекло;;;"Lumina Deco";E14;220-240;40;IP20;9;620;;;1160;;;"https://luminadecoshop.ru/27258/khrustalnaya-podvesnaya-lyustra-lumina-deco-eliza-ldp-7028-63-wt.jpg;https://luminadecoshop.ru/27259/khrustalnaya-podvesnaya-lyustra-lumina-deco-eliza-ldp-7028-63-wt.jpg;https://luminadecoshop.ru/27260/khrustalnaya-podvesnaya-lyustra-lumina-deco-eliza-ldp-7028-63-wt.jpg";"10 ";6
"LDP 7026-8+4 SL+GD";"Хрустальная подвесная люстра Lumina Deco Eliza LDP 7026-8+4 SL+GD";"Хрустальные люстры";Классический;23850;золотой;золотой;стекло;стекло;;;"Lumina Deco";E14;220-240;40;IP20;12;680;;;1000;;;"https://luminadecoshop.ru/27289/khrustalnaya-podvesnaya-lyustra-lumina-deco-eliza-ldp-7026-84-slgd.jpg;https://luminadecoshop.ru/27290/khrustalnaya-podvesnaya-lyustra-lumina-deco-eliza-ldp-7026-84-slgd.jpg;https://luminadecoshop.ru/27291/khrustalnaya-podvesnaya-lyustra-lumina-deco-eliza-ldp-7026-84-slgd.jpg";14;2
"LDP 7025-8+4 GD";"Хрустальная подвесная люстра Lumina Deco Eliza LDP 7025-8+4 GD";"Хрустальные люстры";Классический;26050;золотой;золотой;стекло;стекло;;;"Lumina Deco";E14;220-240;40;IP20;12;700;;;1160;;;"https://luminadecoshop.ru/27281/khrustalnaya-podvesnaya-lyustra-lumina-deco-eliza-ldp-7025-84-gd.jpg;https://luminadecoshop.ru/27282/khrustalnaya-podvesnaya-lyustra-lumina-deco-eliza-ldp-7025-84-gd.jpg;https://luminadecoshop.ru/27283/khrustalnaya-podvesnaya-lyustra-lumina-deco-eliza-ldp-7025-84-gd.jpg";"12 ";2
"LDP 6819-3 GY";"Подвесной светильник Lumina Deco Warni LDP 6819-3 GY";Новинки;Современный;13800;хром;дымчатый;металл;стекло;;;"Lumina Deco";G9;220-240;28;IP20;6;;;;1300;;;"https://luminadecoshop.ru/27326/podvesnoj-svetilnik-lumina-deco-warni-ldp-6819-3-gy.jpg;https://luminadecoshop.ru/27327/podvesnoj-svetilnik-lumina-deco-warni-ldp-6819-3-gy.jpg";3;1
"LDT 305 CHR";"Настольная лампа Lumina Deco Banker LDT 305 CHR";"Декоративные лампы";Неоклассика;11950;хром;хром;металл;стекло;;;"Lumina Deco";E27;220-240;40;IP20;1;280;;280;380;;;"https://luminadecoshop.ru/27193/nastolnaya-lampa-lumina-deco-banker-ldt-305-chr.jpg;https://luminadecoshop.ru/27194/nastolnaya-lampa-lumina-deco-banker-ldt-305-chr.jpg;https://luminadecoshop.ru/27195/nastolnaya-lampa-lumina-deco-banker-ldt-305-chr.jpg;https://luminadecoshop.ru/27196/nastolnaya-lampa-lumina-deco-banker-ldt-305-chr.jpg";2,5;6
"LDP 7227 YL";"Подвесной светильник Lumina Deco Morrate LDP 7227 YL";Новинки;Современный;5300;хром;желтый;стекло;стекло;;;"Lumina Deco";E27;220-240;60;IP20;1;110;;;1000;;;"https://luminadecoshop.ru/27197/podvesnoj-svetilnik-lumina-deco-morrate-ldp-7227-yl.jpg;https://luminadecoshop.ru/27198/podvesnoj-svetilnik-lumina-deco-morrate-ldp-7227-yl.jpg;https://luminadecoshop.ru/27199/podvesnoj-svetilnik-lumina-deco-morrate-ldp-7227-yl.jpg;https://luminadecoshop.ru/27200/podvesnoj-svetilnik-lumina-deco-morrate-ldp-7227-yl.jpg";2;7
"LDT 6822-4 GD";"Настольная лампа Lumina Deco Helmetti LDT 6822-4 GD";"Декоративные лампы";Современный;21850;золотой;золотой;металл;стекло;;;"Lumina Deco";E14;220-240;40;IP20;4;340;;;730;;;"https://luminadecoshop.ru/27302/nastolnaya-lampa-lumina-deco-helmetti-ldt-6822-4-gd.jpg;https://luminadecoshop.ru/27303/nastolnaya-lampa-lumina-deco-helmetti-ldt-6822-4-gd.jpg";8;1
"LDP 6819-1 GY";"Подвесной светильник Lumina Deco Warni LDP 6819-1 GY";Новинки;Современный;4800;хром;дымчатый;металл;стекло;;;"Lumina Deco";G9;;28;IP20;2;;;;1300;;;"https://luminadecoshop.ru/27239/podvesnoj-svetilnik-lumina-deco-warni-ldp-6819-1-gy.jpg;https://luminadecoshop.ru/27240/podvesnoj-svetilnik-lumina-deco-warni-ldp-6819-1-gy.jpg;https://luminadecoshop.ru/27241/podvesnoj-svetilnik-lumina-deco-warni-ldp-6819-1-gy.jpg";2;15
"LDP 7025-6+3 GD";"Хрустальная подвесная люстра Lumina Deco Eliza LDP 7025-6+3 GD";"Хрустальные люстры";Классический;23450;золотой;золотой;стекло;стекло;;;"Lumina Deco";E14;220-240;40;IP20;9;600;;;1080;;;"https://luminadecoshop.ru/27278/khrustalnaya-podvesnaya-lyustra-lumina-deco-eliza-ldp-7025-63-gd.jpg;https://luminadecoshop.ru/27279/khrustalnaya-podvesnaya-lyustra-lumina-deco-eliza-ldp-7025-63-gd.jpg;https://luminadecoshop.ru/27280/khrustalnaya-podvesnaya-lyustra-lumina-deco-eliza-ldp-7025-63-gd.jpg";9,3;10
"LDP 6003-400 BK+F.GD";"Хрустальная подвесная люстра Lumina Deco Funneli LDP 6003-400 BK+F.GD";"Хрустальные люстры";Классический;27450;золотой;"черный, прозрачный";металл;хрусталь;;;"Lumina Deco";E14;220-240;40;IP20;6;400;;;1000;;;"https://luminadecoshop.ru/27230/khrustalnaya-podvesnaya-lyustra-lumina-deco-funneli-ldp-6003-400-bkfgd.jpg;https://luminadecoshop.ru/27231/khrustalnaya-podvesnaya-lyustra-lumina-deco-funneli-ldp-6003-400-bkfgd.jpg;https://luminadecoshop.ru/27232/khrustalnaya-podvesnaya-lyustra-lumina-deco-funneli-ldp-6003-400-bkfgd.jpg;https://luminadecoshop.ru/27233/khrustalnaya-podvesnaya-lyustra-lumina-deco-funneli-ldp-6003-400-bkfgd.jpg;https://luminadecoshop.ru/27234/khrustalnaya-podvesnaya-lyustra-lumina-deco-funneli-ldp-6003-400-bkfgd.jpg";10,5;33
"LDP 6811-3 RD R.GD";"Подвесной светильник Lumina Deco Alacosmo LDP 6811-3 RD R.GD";Новинки;Современный;15300;"розовое золото";"розовое золото";металл;стекло;;;"Lumina Deco";E27;220-240;60;IP20;3;400;180;;1200;;;"https://luminadecoshop.ru/27312/podvesnoj-svetilnik-lumina-deco-alacosmo-ldp-6811-3-rd-rgd.jpg;https://luminadecoshop.ru/27313/podvesnoj-svetilnik-lumina-deco-alacosmo-ldp-6811-3-rd-rgd.jpg";3;14
"LDT 6821-4 GD";"Настольная лампа Lumina Deco Helmetti LDT 6821-4 GD";"Настольные лампы";Современный;22850;золотой;золотой;металл;стекло;;;"Lumina Deco";E14;220-240;40;IP20;4;390;;;600;;;"https://luminadecoshop.ru/27883/nastolnaya-lampa-lumina-deco-helmetti-ldt-6821-4-gd.jpg;https://luminadecoshop.ru/27898/nastolnaya-lampa-lumina-deco-helmetti-ldt-6821-4-gd.jpg;https://luminadecoshop.ru/27899/nastolnaya-lampa-lumina-deco-helmetti-ldt-6821-4-gd.jpg;https://luminadecoshop.ru/27900/nastolnaya-lampa-lumina-deco-helmetti-ldt-6821-4-gd.jpg";6,8;3
"LDP 7025-6 GD";"Хрустальная подвесная люстра Lumina Deco Eliza LDP 7025-6 GD";"Хрустальные люстры";Классический;17350;золотой;золотой;стекло;стекло;;;"Lumina Deco";E14;220-240;40;IP20;6;600;;;1000;;;"https://luminadecoshop.ru/27275/khrustalnaya-podvesnaya-lyustra-lumina-deco-eliza-ldp-7025-6-gd.jpg;https://luminadecoshop.ru/27276/khrustalnaya-podvesnaya-lyustra-lumina-deco-eliza-ldp-7025-6-gd.jpg;https://luminadecoshop.ru/27277/khrustalnaya-podvesnaya-lyustra-lumina-deco-eliza-ldp-7025-6-gd.jpg";7,8;9
"LDC 8050-6 R.GD";"Потолочный светильник Lumina Deco Tivoli LDC 8050-6 R.GD";Новинки;Современный;30550;"розовое золото";"розовое золото";металл;стекло;;;"Lumina Deco";E27;220-240;60;IP20;6;600;;;380;;;"https://luminadecoshop.ru/27223/potolochnyj-svetilnik-lumina-deco-tivoli-ldc-8050-6-rgd.jpg;https://luminadecoshop.ru/27224/potolochnyj-svetilnik-lumina-deco-tivoli-ldc-8050-6-rgd.jpg";6;1
"LDT 6821-4 CHR";"Настольная лампа Lumina Deco Helmetti LDT 6821-4 CHR";"Настольные лампы";Современный;22850;хром;хром;металл;стекло;;;"Lumina Deco";E14;220-240;40;IP20;4;390;;;600;;;"https://luminadecoshop.ru/27882/nastolnaya-lampa-lumina-deco-helmetti-ldt-6821-4-chr.jpg;https://luminadecoshop.ru/27895/nastolnaya-lampa-lumina-deco-helmetti-ldt-6821-4-chr.jpg;https://luminadecoshop.ru/27896/nastolnaya-lampa-lumina-deco-helmetti-ldt-6821-4-chr.jpg;https://luminadecoshop.ru/27897/nastolnaya-lampa-lumina-deco-helmetti-ldt-6821-4-chr.jpg";6,8;1
"LDP 6815 GD";"Подвесной светильник Lumina Deco Etrica LDP 6815 GD";Новинки;Современный;9000;золотой;золотой;металл;стекло;;;"Lumina Deco";E27;220-240;60;IP20;1;140;;;300;;;"https://luminadecoshop.ru/27236/podvesnoj-svetilnik-lumina-deco-etrica-ldp-6815-gd.jpg;https://luminadecoshop.ru/27237/podvesnoj-svetilnik-lumina-deco-etrica-ldp-6815-gd.jpg;https://luminadecoshop.ru/27238/podvesnoj-svetilnik-lumina-deco-etrica-ldp-6815-gd.jpg";2;16
"LDP 1216-3 GY+BK";"Подвесной светильник Lumina Deco Floril LDP 1216-3 GY+BK";Новинки;"Современный, Лофт";28900;хром;дымчатый;металл;стекло;;;"Lumina Deco";E27;220-240;60;IP20;3;500;;;1500;;;"https://luminadecoshop.ru/27314/podvesnoj-svetilnik-lumina-deco-floril-ldp-1216-3-gybk.jpg;https://luminadecoshop.ru/27315/podvesnoj-svetilnik-lumina-deco-floril-ldp-1216-3-gybk.jpg";7;4
"LDW 1215-1 WT+BK";"Бра Lumina Deco Sorento LDW 1215-1 WT+BK";Бра;Современный;7850;черный;белый;металл;стекло;черный;;"Lumina Deco";E27;220-240;40;IP20;1;200;200;280;220;;;https://luminadecoshop.ru/27418/bra-lumina-deco-sorento-ldw-1215-1-wtbk.jpg;2;30
"LDP 1249-4 GD+BK";"Подвесная люстра Lumina Deco Montero LDP 1249-4 GD+BK";Люстры;"Классический, Индустриальный";27200;золотой;черный;металл;ткань;золотой;золотой;"Lumina Deco";E14;220-240;40;IP20;4;600;;;630;"650 - 1400";;https://luminadecoshop.ru/27413/podvesnaya-lyustra-lumina-deco-montero-ldp-1249-4-gdbk.jpg;;3
"LDP 1215-200 WT+BK";"Подвесной светильник Lumina Deco Sorento LDP 1215-200 WT+BK";Новинки;Современный;9250;черный;белый;металл;стекло;черный;черный;"Lumina Deco";E27;220-240;40;IP20;1;200;200;;500;"500 - 1300";;"https://luminadecoshop.ru/27419/podvesnoj-svetilnik-lumina-deco-sorento-ldp-1215-200-wtbk.jpg;https://luminadecoshop.ru/27422/podvesnoj-svetilnik-lumina-deco-sorento-ldp-1215-200-wtbk.jpg;https://luminadecoshop.ru/27424/podvesnoj-svetilnik-lumina-deco-sorento-ldp-1215-200-wtbk.jpg;https://luminadecoshop.ru/27425/podvesnoj-svetilnik-lumina-deco-sorento-ldp-1215-200-wtbk.jpg;https://luminadecoshop.ru/27436/podvesnoj-svetilnik-lumina-deco-sorento-ldp-1215-200-wtbk.jpg";2;7
"LDF 8565-10/16 CHR+GY";"Торшер Lumina Deco Galaksida LDF 8565-10/16 CHR+GY";Новинки;Современный;59800;хром;"белый, хром";металл;стекло;хром;черный;"Lumina Deco";"E14, G4";220-240;"10, 40";IP20;10;550;"150, 100";550;1800;;;"https://luminadecoshop.ru/27412/torsher-lumina-deco-galaksida-ldf-8565-10-16-chrgy.jpg;https://luminadecoshop.ru/27420/torsher-lumina-deco-galaksida-ldf-8565-10-16-chrgy.jpg";"12 ";10
"LDP 1249-4 GD+WT";"Подвесная люстра Lumina Deco Montero LDP 1249-4 GD+WT";Люстры;"Классический, Индустриальный";27200;золотой;белый;металл;ткань;золотой;золотой;"Lumina Deco";E14;220-240;40;IP20;4;600;;;630;"650 - 1400";;https://luminadecoshop.ru/27414/podvesnaya-lyustra-lumina-deco-montero-ldp-1249-4-gdwt.jpg;;3
"LDF 8565-10/16 GD+TEA";"Торшер Lumina Deco Galaksida LDF 8565-10/16 GD+TEA";Новинки;Современный;62300;золотой;"белый, золотой";металл;стекло;золотой;;"Lumina Deco";"E14, G4";220-240;"10, 40";IP20;10;550;"150, 100";550;1800;;;"https://luminadecoshop.ru/27415/torsher-lumina-deco-galaksida-ldf-8565-10-16-gdtea.jpg;https://luminadecoshop.ru/27421/torsher-lumina-deco-galaksida-ldf-8565-10-16-gdtea.jpg";"12 ";2
