pw2_allow_import,id_product,price,weight,ean13,upc,reference,available_now,available_later,name,description,description_short,images,condition,id_manufacturer,id_supplier,id_category_default,id_shop_default,minimal_quantity,additional_shipping_cost,wholesale_price,on_sale,online_only,unity,unit_price_ratio,ecotax,supplier_reference,location,width,height,depth,link_rewrite,meta_description,meta_keywords,meta_title,quantity_discount,customizable,uploadable_files,text_fields,active,redirect_type,id_product_redirected,available_for_order,available_date,show_price,indexed,visibility,date_add,date_upd,id_tax_rules_group,advanced_stock_management,cache_is_pack,cache_has_attachments,is_virtual,cache_default_attribute,pack_stock_type,price_without_reduction,price_netto,price_without_reduction_netto
1,767,44950,0.000000,,,"LDP 8044-500 AMB",,,"Подвесной светильник Lumina Deco Rubina LDP 8044-500 AMB",,,https://luminadecoshop.ru/6265/image.jpg||https://luminadecoshop.ru/6122/image.jpg||https://luminadecoshop.ru/6123/image.jpg,new,2,0,12,1,1,0.00,0.000000,0,0,,0.000000,0.000000,,,0.000000,0.000000,0.000000,podvesnoj-svetilnik-lumina-deco-rubina-ldp-8044-500-amb,,,,0,0,0,0,1,404,0,1,0000-00-00,1,1,both,"2020-06-13 01:00:43","2020-07-30 21:53:57",0,0,0,0,0,0,3,44950,44950,44950
1,768,13000,0.000000,,,"LDP 8044-300 AMB",,,"Подвесной светильник Lumina Deco Rubina LDP 8044-300 AMB",,,https://luminadecoshop.ru/6263/image.jpg||https://luminadecoshop.ru/6124/image.jpg||https://luminadecoshop.ru/6125/image.jpg,new,2,0,12,1,1,0.00,0.000000,0,0,,0.000000,0.000000,,,0.000000,0.000000,0.000000,podvesnaya-lyustra-lumina-deco-rubina-ldp-8044-300-amb,,,,0,0,0,0,1,404,0,1,0000-00-00,1,1,both,"2020-06-13 01:06:30","2020-07-30 21:53:57",0,0,0,0,0,0,3,13000,13000,13000
1,769,13650,0.000000,,,"LDP 1211-300 GD+WT",,,"Подвесной светильник Lumina Deco Lorento LDP 1211-300 GD+WT",,,https://luminadecoshop.ru/6126/image.jpg||https://luminadecoshop.ru/6127/image.jpg,new,2,0,12,1,1,0.00,0.000000,0,0,,0.000000,0.000000,,,0.000000,0.000000,0.000000,podvesnoj-svetilnik-lumina-deco-lorento-ldp-1211-300-gdwt,,,,0,0,0,0,1,404,0,1,0000-00-00,1,1,both,"2020-06-13 01:12:16","2020-07-30 21:53:57",0,0,0,0,0,0,3,13650,13650,13650
1,770,9900,0.000000,,,"LDP 1211-200 GD+WT",,,"Подвесной светильник Lumina Deco Lorento LDP 1211-200 GD+WT",,,https://luminadecoshop.ru/6128/image.jpg||https://luminadecoshop.ru/6129/image.jpg,new,2,0,12,1,1,0.00,0.000000,0,0,,0.000000,0.000000,,,0.000000,0.000000,0.000000,podvesnoj-svetilnik-lumina-deco-lorento-ldp-1211-200-gdwt,,,,0,0,0,0,1,404,0,1,0000-00-00,1,1,both,"2020-06-13 01:19:01","2020-07-30 21:53:57",0,0,0,0,0,0,3,9900,9900,9900
1,788,14900,0.000000,,,"LDP 6034-6 MD",,,"Подвесной светильник Lumina Deco Ceredo LDP 6034-6 MD",,,https://luminadecoshop.ru/6187/image.jpg||https://luminadecoshop.ru/6188/image.jpg||https://luminadecoshop.ru/6189/image.jpg||https://luminadecoshop.ru/6190/image.jpg,new,2,0,12,1,1,0.00,0.000000,0,0,,0.000000,0.000000,,,0.000000,0.000000,0.000000,podvesnoj-svetilnik-lumina-deco-ceredo-ldp-6034-6-md,,,,0,0,0,0,1,404,0,1,0000-00-00,1,1,both,"2020-06-14 02:23:24","2020-07-30 21:53:57",0,0,0,0,0,0,3,14900,14900,14900
1,789,9150,0.000000,,,"LDP 6022-1 GY",,,"Подвесной светильник Lumina Deco Mirella LDP 6022-1 GY",,,https://luminadecoshop.ru/6191/image.jpg||https://luminadecoshop.ru/6193/image.jpg||https://luminadecoshop.ru/6192/image.jpg||https://luminadecoshop.ru/6194/image.jpg,new,2,0,12,1,1,0.00,0.000000,0,0,,0.000000,0.000000,,,0.000000,0.000000,0.000000,podvesnoj-svetilnik-lumina-deco-mirella-ldp-6022-1-gr,,,,0,0,0,0,1,404,0,1,0000-00-00,1,1,both,"2020-06-14 02:31:00","2020-07-30 21:53:57",0,0,0,0,0,0,3,9150,9150,9150
1,792,4500,0.000000,,,"LDP 108-300 WT",,,"Подвесной светильник Lumina Deco Ibiza LDP 108-300 WT",,,https://luminadecoshop.ru/6203/image.jpg,new,2,0,12,1,1,0.00,0.000000,0,0,,0.000000,0.000000,,,0.000000,0.000000,0.000000,podvesnoj-svetilnik-kruglyj-chernyj-ibiza,,,"ПОДВЕСНОЙ СВЕТИЛЬНИК КРУГЛЫЙ Белый  IBIZA",0,0,0,0,1,404,0,1,0000-00-00,1,1,both,"2020-06-18 21:26:46","2020-07-30 21:53:57",0,0,0,0,0,0,3,4500,4500,4500
1,793,3650,0.000000,,,"LDP 7024-320 WT+WT",,,"Подвесной светильник Lumina Deco Bersa LDP 7024-320 WT+WT",,,https://luminadecoshop.ru/6204/image.jpg,new,2,0,12,1,1,0.00,0.000000,0,0,,0.000000,0.000000,,,0.000000,0.000000,0.000000,podvesnoj-svetilnik-lumina-deco-bersa-ldp-7024-320-wtwt,,,,0,0,0,0,1,404,0,1,0000-00-00,1,1,both,"2020-06-19 14:19:26","2020-07-30 21:53:57",0,0,0,0,0,0,3,3650,3650,3650
1,794,3650,0.000000,,,"LDP 7024-320 BK+WT",,,"Подвесной светильник Lumina Deco Bersa LDP 7024-320 BK+WT",,,https://luminadecoshop.ru/6205/image.jpg,new,2,0,12,1,1,0.00,0.000000,0,0,,0.000000,0.000000,,,0.000000,0.000000,0.000000,podvesnoj-svetilnik-lumina-deco-bersa-ldp-7024-320-bkwt,,,,0,0,0,0,1,404,0,1,0000-00-00,1,1,both,"2020-06-19 14:24:05","2020-07-30 21:53:57",0,0,0,0,0,0,3,3650,3650,3650
1,795,4500,0.000000,,,"LDP 7974-300 WT+WT",,,"Подвесной светильник Lumina Deco Levanti LDP 7974-300 WT+WT",,,https://luminadecoshop.ru/6206/image.jpg,new,2,0,12,1,1,0.00,0.000000,0,0,,0.000000,0.000000,,,0.000000,0.000000,0.000000,podvesnoj-svetilnik-lumina-deco-levanti-ldp-7974-300-wtwt,,,,0,0,0,0,1,404,0,1,0000-00-00,1,1,both,"2020-06-19 14:27:35","2020-07-30 21:53:57",0,0,0,0,0,0,3,4500,4500,4500
1,796,4500,0.000000,,,"LDP 7974-300 BK+WT",,,"Подвесной светильник Lumina Deco Levanti LDP 7974-300 BK+WT",,,https://luminadecoshop.ru/6207/image.jpg,new,2,0,12,1,1,0.00,0.000000,0,0,,0.000000,0.000000,,,0.000000,0.000000,0.000000,podvesnoj-svetilnik-lumina-deco-levanti-ldp-7974-300-bkwt,,,,0,0,0,0,1,404,0,1,0000-00-00,1,1,both,"2020-06-19 14:31:34","2020-07-30 21:53:57",0,0,0,0,0,0,3,4500,4500,4500
1,797,4900,0.000000,,,"LDP 8001 WT",,,"Подвесной светильник Lumina Deco Berti LDP 8001 WT",,,https://luminadecoshop.ru/6208/image.jpg||https://luminadecoshop.ru/6209/image.jpg||https://luminadecoshop.ru/6210/image.jpg||https://luminadecoshop.ru/6211/image.jpg,new,2,0,12,1,1,0.00,0.000000,0,0,,0.000000,0.000000,,,0.000000,0.000000,0.000000,podvesnoj-svetilnik-lumina-deco-berti-ldp-8001-bk,,,,0,0,0,0,1,404,0,1,0000-00-00,1,1,both,"2020-06-19 14:37:38","2020-07-30 21:53:57",0,0,0,0,0,0,3,4900,4900,4900
1,809,0,0.000000,,,"LDP 6805 BK+PR",,,"Подвесная лампа Lumina Deco Albion LDP 6805 BK+PR",,,https://luminadecoshop.ru/6250/image.jpg||https://luminadecoshop.ru/6249/image.jpg||https://luminadecoshop.ru/6251/image.jpg,new,2,0,12,1,1,0.00,0.000000,0,0,,0.000000,0.000000,,,0.000000,0.000000,0.000000,podvesnaya-lampa-lumina-deco-albion-ldp-6805-bkpr,,,,0,0,0,0,0,404,0,1,0000-00-00,1,0,both,"2020-06-21 01:06:34","2020-07-30 21:53:57",8,0,0,0,0,0,3,0,0,0
1,810,0,0.000000,,,"LDP 6806 BK+PR",,,"Подвесной светильник Lumina Deco Zenia LDP 6806 BK+PR",,,https://luminadecoshop.ru/6266/image.jpg||https://luminadecoshop.ru/6267/image.jpg||https://luminadecoshop.ru/6268/image.jpg,new,2,0,12,1,1,0.00,0.000000,0,0,,0.000000,0.000000,,,0.000000,0.000000,0.000000,podvesnoj-svetilnik-lumina-deco-zenia-ldp-6806-bkpr,,,,0,0,0,0,0,404,0,1,0000-00-00,1,0,both,"2020-06-21 18:23:59","2020-07-30 21:53:57",8,0,0,0,0,0,3,0,0,0
1,811,0,0.000000,,,"LDP 6840-1 GR+MD",,,"Подвесной светильник Lumina Deco Zaga LDP 6840-1 GR+MD",,,https://luminadecoshop.ru/6269/image.jpg||https://luminadecoshop.ru/6270/image.jpg||https://luminadecoshop.ru/6271/image.jpg||https://luminadecoshop.ru/6272/image.jpg||https://luminadecoshop.ru/6273/image.jpg,new,2,0,12,1,1,0.00,0.000000,0,0,,0.000000,0.000000,,,0.000000,0.000000,0.000000,podvesnoj-svetilnik-lumina-deco-dymiona-zaga-ldp-6840-1-grmd,,,,0,0,0,0,0,404,0,1,0000-00-00,1,0,both,"2020-06-21 18:29:20","2020-07-30 21:53:57",8,0,0,0,0,0,3,0,0,0
1,812,0,0.000000,,,"LDP 6840-1 AB+MD",,,"Подвесной светильник Lumina Deco Zaga LDP 6840-1 AB+MD",,,https://luminadecoshop.ru/6274/image.jpg||https://luminadecoshop.ru/6275/image.jpg||https://luminadecoshop.ru/6276/image.jpg||https://luminadecoshop.ru/6277/image.jpg||https://luminadecoshop.ru/6278/image.jpg,new,2,0,12,1,1,0.00,0.000000,0,0,,0.000000,0.000000,,,0.000000,0.000000,0.000000,podvesnoj-svetilnik-lumina-deco-zaga-ldp-6840-1-abmd,,,,0,0,0,0,0,404,0,1,0000-00-00,1,0,both,"2020-06-21 20:52:49","2020-07-30 21:53:57",8,0,0,0,0,0,3,0,0,0
1,813,0,0.000000,,,"LDP 6841-1 GR+BK",,,"Подвесной светильник Lumina Deco Braga LDP 6841-1 GR+BK",,,https://luminadecoshop.ru/6279/image.jpg||https://luminadecoshop.ru/6280/image.jpg||https://luminadecoshop.ru/6281/image.jpg||https://luminadecoshop.ru/6282/image.jpg,new,2,0,12,1,1,0.00,0.000000,0,0,,0.000000,0.000000,,,0.000000,0.000000,0.000000,podvesnoj-svetilnik-lumina-deco-braga-ldp-6841-1-gr,,,,0,0,0,0,0,404,0,1,0000-00-00,1,0,both,"2020-06-22 21:28:19","2020-07-30 21:53:57",8,0,0,0,0,0,3,0,0,0
1,814,0,0.000000,,,"LDP 6838-1 GR+MD",,,"Подвесной светильник Lumina Deco Calvi LDP 6838-1 GR+MD",,,https://luminadecoshop.ru/6283/image.jpg||https://luminadecoshop.ru/6285/image.jpg||https://luminadecoshop.ru/6284/image.jpg,new,2,0,12,1,1,0.00,0.000000,0,0,,0.000000,0.000000,,,0.000000,0.000000,0.000000,podvesnoj-svetilnik-lumina-deco-calvi-ldp-6838-1-grmd,,,,0,0,0,0,0,404,0,1,0000-00-00,1,0,both,"2020-06-22 21:45:41","2020-07-30 21:53:57",8,0,0,0,0,0,3,0,0,0
1,815,0,0.000000,,,"LDP 6838-1 PR+MD",,,"Подвесной светильник Lumina Deco Calvi LDP 6838-1 PR+MD",,,https://luminadecoshop.ru/6286/image.jpg||https://luminadecoshop.ru/6287/image.jpg||https://luminadecoshop.ru/6288/image.jpg,new,2,0,12,1,1,0.00,0.000000,0,0,,0.000000,0.000000,,,0.000000,0.000000,0.000000,podvesnoj-svetilnik-lumina-deco-calvi-ldp-6838-1-prmd,,,,0,0,0,0,0,404,0,1,0000-00-00,1,0,both,"2020-06-22 22:12:19","2020-07-30 21:53:57",8,0,0,0,0,0,3,0,0,0
1,816,0,0.000000,,,"LDP 6843-1 CHR",,,"Подвесной светильник Lumina Deco Lauris LDP 6843-1 CHR",,,https://luminadecoshop.ru/6289/image.jpg||https://luminadecoshop.ru/6290/image.jpg||https://luminadecoshop.ru/6291/image.jpg||https://luminadecoshop.ru/6292/image.jpg,new,2,0,12,1,1,0.00,0.000000,0,0,,0.000000,0.000000,,,0.000000,0.000000,0.000000,podvesnoj-svetilnik-lumina-deco-lauris-ldp-6843-1-chr,,,,0,0,0,0,0,404,0,1,0000-00-00,1,0,both,"2020-06-22 23:05:12","2020-07-30 21:53:57",8,0,0,0,0,0,3,0,0,0
1,817,0,0.000000,,,"LDP 6843-1 GD",,,"Подвесной светильник Lumina Deco Lauris LDP 6843-1 GD",,,https://luminadecoshop.ru/6293/image.jpg||https://luminadecoshop.ru/6294/image.jpg,new,2,0,12,1,1,0.00,0.000000,0,0,,0.000000,0.000000,,,0.000000,0.000000,0.000000,podvesnoj-svetilnik-lumina-deco-lauris-ldp-6843-1-gd,,,,0,0,0,0,0,404,0,1,0000-00-00,1,0,both,"2020-06-22 23:17:08","2020-07-30 21:53:57",8,0,0,0,0,0,3,0,0,0
1,818,0,0.000000,,,"LDP 6836-1 GR+MD",,,"Подвесной светильник Lumina Deco Renton LDP 6836-1 GR+MD",,,https://luminadecoshop.ru/6295/image.jpg||https://luminadecoshop.ru/6300/image.jpg||https://luminadecoshop.ru/6297/image.jpg||https://luminadecoshop.ru/6298/image.jpg,new,2,0,12,1,1,0.00,0.000000,0,0,,0.000000,0.000000,,,0.000000,0.000000,0.000000,podvesnoj-svetilnik-lumina-deco-renton-ldp-6836-1-grmd,,,,0,0,0,0,0,404,0,1,0000-00-00,1,0,both,"2020-06-22 23:21:33","2020-07-30 21:53:57",8,0,0,0,0,0,3,0,0,0
1,819,0,0.000000,,,"LDP 8002 WT",,,"Подвесной светильник Lumina Deco Boneti LDP 8002 WT",,,https://luminadecoshop.ru/6301/image.jpg||https://luminadecoshop.ru/6302/image.jpg||https://luminadecoshop.ru/6303/image.jpg||https://luminadecoshop.ru/6304/image.jpg,new,2,0,12,1,1,0.00,0.000000,0,0,,0.000000,0.000000,,,0.000000,0.000000,0.000000,podvesnoj-svetilnik-lumina-deco-boneti-ldp-8002-wt,,,,0,0,0,0,0,404,0,1,0000-00-00,1,0,both,"2020-06-23 00:10:03","2020-07-30 21:53:57",8,0,0,0,0,0,3,0,0,0
1,820,0,0.000000,,,"LDP 6800 CHR+GY",,,"Подвесной светильник Lumina Deco Fabi LDP 6800 CHR+GY",,,https://luminadecoshop.ru/6305/image.jpg||https://luminadecoshop.ru/6307/image.jpg||https://luminadecoshop.ru/6306/image.jpg||https://luminadecoshop.ru/6308/image.jpg,new,2,0,12,1,1,0.00,0.000000,0,0,,0.000000,0.000000,,,0.000000,0.000000,0.000000,podvesnoj-svetilnik-lumina-deco-fabi-ldp-6800-1-chrgr,,,,0,0,0,0,0,404,0,1,0000-00-00,1,0,both,"2020-06-28 00:57:00","2020-07-30 21:53:57",8,0,0,0,0,0,3,0,0,0
1,821,0,0.000000,,,"LDP 6800 CHR+PR",,,"Подвесной светильник Lumina Deco Fabi LDP 6800 CHR+PR",,,https://luminadecoshop.ru/6309/image.jpg||https://luminadecoshop.ru/6311/image.jpg||https://luminadecoshop.ru/6310/image.jpg||https://luminadecoshop.ru/6312/image.jpg,new,2,0,12,1,1,0.00,0.000000,0,0,,0.000000,0.000000,,,0.000000,0.000000,0.000000,podvesnoj-svetilnik-lumina-deco-fabi-ldp-6800-1-chrpr,,,,0,0,0,0,0,404,0,1,0000-00-00,1,0,both,"2020-06-28 01:01:50","2020-07-30 21:53:57",8,0,0,0,0,0,3,0,0,0
1,822,0,0.000000,,,"LDP 6801 CHR+GY",,,"Подвесной светильник Lumina Deco Nubi LDP 6801 CHR+GY",,,https://luminadecoshop.ru/6314/image.jpg||https://luminadecoshop.ru/6315/image.jpg||https://luminadecoshop.ru/6316/image.jpg||https://luminadecoshop.ru/6313/image.jpg,new,2,0,12,1,1,0.00,0.000000,0,0,,0.000000,0.000000,,,0.000000,0.000000,0.000000,podvesnoj-svetilnik-lumina-deco-nubi-ldp-6801-1-chrgr,,,,0,0,0,0,0,404,0,1,0000-00-00,1,0,both,"2020-06-28 01:06:53","2020-07-30 21:53:57",8,0,0,0,0,0,3,0,0,0
1,823,0,0.000000,,,"LDP 6801 CHR+PR",,,"Подвесной светильник Lumina Deco Nubi LDP 6801 CHR+PR",,,https://luminadecoshop.ru/6317/image.jpg||https://luminadecoshop.ru/6319/image.jpg||https://luminadecoshop.ru/6318/image.jpg||https://luminadecoshop.ru/6320/image.jpg,new,2,0,12,1,1,0.00,0.000000,0,0,,0.000000,0.000000,,,0.000000,0.000000,0.000000,podvesnoj-svetilnik-lumina-deco-nubi-ldp-6801-1-chrpr,,,,0,0,0,0,0,404,0,1,0000-00-00,1,0,both,"2020-06-28 01:10:41","2020-07-30 21:53:57",8,0,0,0,0,0,3,0,0,0
1,51,20700,0.000000,,,"LDF 8802 MD",,,"Торшер Lumina Deco Amos LDF 8802 MD","<p><span>Давно мечтали о напольном торшере? Предлагаем вам ознакомиться с данным вариантом. Эта модель AMOS – выполнена в стиле «Лофт», который в современных условиях, может вписаться практически в любой интерьер, вне зависимости от того, в какую именно комнату вы его соберетесь установить. У светильника тонкая прямая ножка, устойчивое основание, а также вполне скромный торшер, рассчитанные на использование лампочки любого типа. Несмотря на крайне малое количество составляющих элементов, данная модель готова побороться за звание стильного элемента вашего интерьера.<span>  </span></span></p>","<p><span>Чудный медный торшер в стиле лофт. Он напоминает одинокий ночной фонарный столб, или вешалку в театре, или колокольчик на старинной привокзальной площади. Удивительно трогательный, стильный светильник.</span></p>",https://luminadecoshop.ru/4022/image.jpg||https://luminadecoshop.ru/221/image.jpg||https://luminadecoshop.ru/219/image.jpg||https://luminadecoshop.ru/4023/image.jpg,new,2,0,13,1,1,0.00,0.000000,0,0,,0.000000,0.000000,,,0.000000,0.000000,0.000000,torsher-napolnyj-bronza-amos,,,"ТОРШЕР НАПОЛЬНЫЙ БРОНЗА AMOS",0,0,0,0,1,404,0,1,0000-00-00,1,1,both,"2018-08-02 17:51:16","2020-07-30 21:53:51",0,0,0,0,0,0,3,20700,20700,20700
1,52,15700,0.000000,,,"LDF 5507-D",,,"Торшер Lumina Deco Fratte LDF 5507-D","<p><span>Изысканный и минималистичный напольный светильник из линейки модельного ряда FRATTE. Отличный компаньон для вечернего чтения, или чаепития. Установите его в своем кабинете, и он непременно создаст спокойную обстановку домашнего уюта. Конструкция минималистична по-максимуму: тонкий металлический шест, устойчивая черная подставка, хромированный плафон, лампочка любой мощности на ваше усмотрение, а также практичный провод с выключателем. Общая композиция представлена в приятном металлическом цвете.<span>   </span></span></p>","<p><span>Этот торшер смело можно отнести и к стилю «Модерн», и «Минимализм», и «Хай-тек», и «Лофт». Такая многогранность простого стального светильника объединилась за счет отсутствия лишних деталей, тонких черт (изгиб ножки), цвета, практичности и современного визуала. Поэтому найти применение ему Вы сможете в разных интерьерах.</span></p>",https://luminadecoshop.ru/225/image.jpg||https://luminadecoshop.ru/2191/image.jpg||https://luminadecoshop.ru/226/image.jpg||https://luminadecoshop.ru/227/image.jpg||https://luminadecoshop.ru/228/image.jpg,new,2,0,13,1,1,0.00,0.000000,0,0,,0.000000,0.000000,,,0.000000,0.000000,0.000000,torsher-napolnyj-khrom-fratte,,,"ТОРШЕР НАПОЛЬНЫЙ ХРОМ FRATTE",0,0,0,0,1,404,0,1,0000-00-00,1,1,both,"2018-08-02 18:07:08","2020-07-30 21:53:51",0,0,0,0,0,0,3,15700,15700,15700
1,183,16250,0.000000,,,"LDF 316 WT",,,"Торшер Lumina Deco Prizze LDF 316 WT","<p><span>Напольный торшер модели от европейского производителя осветительных конструкций для домашнего интерьера и не только </span><strong><span>Lumina </span></strong><strong><span>Dec</span></strong><strong><span>о</span></strong><span>, - это в первую очередь высокофункциональное в своем назначении устройство для освещения и создания благоприятной световой зоны для комфортного времяпрепровождения. Вторая функция – декоративная. С каждым из описанных параметров светильник справляется на отлично. Конструкция предельно простая: хромированный шест, достаточно устойчивая подставка + белый торшер. </span></p>","<p><span>Торшер в стиле «Минимализм».</span><span> <span> </span></span><span>Мраморное основание, металлическая арматура и серебряный тканевый плафон. Гнущийся механизм в трех местах – удобное практичное применение. Внешне выглядит очень изящно и тонко. Для гостиной.</span></p>",https://luminadecoshop.ru/1175/image.jpg||https://luminadecoshop.ru/1177/image.jpg||https://luminadecoshop.ru/1174/image.jpg||https://luminadecoshop.ru/1176/image.jpg,new,2,0,13,1,1,0.00,0.000000,0,0,,0.000000,0.000000,,,0.000000,0.000000,0.000000,torsher-napolnyj-belyj-prizze,,,"ТОРШЕР НАПОЛЬНЫЙ БЕЛЫЙ PRIZZE",0,0,0,0,1,404,0,1,0000-00-00,1,1,both,"2018-08-24 13:56:55","2020-07-30 21:53:51",0,0,0,0,0,0,3,16250,16250,16250
1,285,23700,0.000000,,,"LDF 8801-3 CHR",,,"Торшер Lumina Deco Wallscot LDF 8801-3 CHR","<p><span>Неординарный трехглавый металлический <strong>напольный торшер </strong>из модельного ряда «WALLSCOT». Осветительная конструкция данного типа производится европейской компанией «</span><strong><span>Lumina </span></strong><strong><span>Dec</span></strong><strong><span>о»</span></strong><span> и отвечает международным стандартам качества. В конструкции предусмотрено наличие 3-х осветительных плафонов черного цвета, и 3 ламп освещения для каждого из них соответственно. </span></p>
<p><span><strong>Торшер</strong> выполнен в едином стилистическом оформлении – «Минимализм», поэтому без проблем впишется в строгий интерьер офиса, или рабочего кабинета. </span></p>","<p>Металлический напольный светильник в стиле «минимализм». Качественная фурнитура, механизм пантограф (3 места сгиба: у основания, в середине стойки и у крепления плафона). Такой торшер подчеркнет выразительность интерьера.</p>",https://luminadecoshop.ru/2169/image.jpg||https://luminadecoshop.ru/1807/image.jpg||https://luminadecoshop.ru/1806/image.jpg||https://luminadecoshop.ru/1808/image.jpg||https://luminadecoshop.ru/1809/image.jpg,new,2,0,13,1,1,0.00,0.000000,0,0,,0.000000,0.000000,,,0.000000,0.000000,0.000000,torsher-napolnyj-khrom-trojnoj-wallscot,,,"ТОРШЕР НАПОЛЬНЫЙ ХРОМ ТРОЙНОЙ WALLSCOT",0,0,0,0,1,404,0,1,0000-00-00,1,1,both,"2018-08-28 05:16:28","2020-07-30 21:53:51",0,0,0,0,0,0,3,23700,23700,23700
1,286,23700,0.000000,,,"LDF 8801-3 BK",,,"Торшер Lumina Deco Wallscot LDF 8801-3 BK","<p><span>Напольный торшер – достаточно оригинальное решение. Он сочетает в себе новаторские веяния современного прогрессивного дизайна с универсальной практичностью и простотой использования. Изделие изготовлено из высококлассной стали с черным матовым покрытием. Абажуры представлены в количестве 3-х штук, и поддерживают использование лампочек всех типов. Напольный светильник идеально впишется как в гостиную, так и в спальную комнату. В любом случае, неординарное исполнение конструкции дополнит атмосферу и поможет создать впечатление покоя и уюта. </span></p>","<p><span>Торшер с тремя лампами поможет в создании цветочной композиции. Каждый раз, включая свет, можно любоваться тем, как цветы освещают помещение. </span></p>",https://luminadecoshop.ru/3801/image.jpg||https://luminadecoshop.ru/1811/image.jpg||https://luminadecoshop.ru/2168/image.jpg||https://luminadecoshop.ru/1812/image.jpg||https://luminadecoshop.ru/1813/image.jpg||https://luminadecoshop.ru/1814/image.jpg,new,2,0,13,1,1,0.00,0.000000,0,0,,0.000000,0.000000,,,0.000000,0.000000,0.000000,torsher-napolnyj-chernyj-trojnoj-wallscot,,,"ТОРШЕР НАПОЛЬНЫЙ ЧЕРНЫЙ ТРОЙНОЙ WALLSCOT",0,0,0,0,1,404,0,1,0000-00-00,1,1,both,"2018-08-28 05:21:37","2020-07-30 21:53:51",0,0,0,0,0,0,3,23700,23700,23700
1,287,28700,0.000000,,,"LDF 8801-5 BK",,,"Торшер Lumina Deco Wallscot LDF 8801-5 BK","<p><span>Представляем вашему вниманию неординарный и уникальный в своем дизайнерском оформлении пятиглавый черный напольный торшер WALLSCOT. Осветительная конструкция данного типа производится европейской компанией </span><strong><span>Lumina </span></strong><strong><span>Dec</span></strong><strong><span>о</span></strong><span> и отвечает международным стандартам качества. В конструкции предусмотрено наличие пяти осветительных плафонов черного цвета, и 5 ламп освещения для каждого из них соответственно. Торшер выполнен в едином стилистическом оформлении – «Минимализм», поэтому без проблем впишется в строгий интерьер офиса, или рабочего кабинета. </span></p>","<p>Пятиглавый чёрный торшер в минималистичном исполнении не оставит ни единого тёмного уголочка в комнате. Легко регулируется, мобилен, компактен и долговечен. Глянцевость чёрного металла добавляет благородства.</p>",https://luminadecoshop.ru/2513/image.jpg||https://luminadecoshop.ru/2178/image.jpg||https://luminadecoshop.ru/1815/image.jpg||https://luminadecoshop.ru/1816/image.jpg||https://luminadecoshop.ru/1817/image.jpg||https://luminadecoshop.ru/1819/image.jpg,new,2,0,13,1,1,0.00,0.000000,0,0,,0.000000,0.000000,,,0.000000,0.000000,0.000000,torsher-napolnyj-sovremennyj-khrom-wallscot,,,"ТОРШЕР НАПОЛЬНЫЙ СОВРЕМЕННЫЙ ХРОМ WALLSCOT",0,0,0,0,0,404,0,1,0000-00-00,1,0,both,"2018-08-28 05:24:53","2020-07-30 21:53:51",0,0,0,0,0,0,3,28700,28700,28700
1,290,24900,0.000000,,,"LDF 8308 KR",,,"Торшер Lumina Deco Lapidus Biege LDF 8308 KR","<p><span>Пусть вас не смущает чрезмерная простота и незатейливость конструкции. LAPIDUS BIEGE восполняет их с лихвой. Представляем вашему вниманию высокофункциональную напольную лампу от европейского производителя </span><strong><span>Lumina </span></strong><strong><span>Dec</span></strong><strong><span>о</span></strong><span>. Объемный соломенного цвета абажур, по типу прожектора, даёт максимально и мягкий рассеянный свет, а белая идеально плоская, но в то же время устойчивая подставка, выглядит достаточно аккуратно и не выбивается из общего антуража изделия.</span></p>","<p>Минималистичность и простота на грани гениальности. Выполненный в бежевом цвете, этот торшер, кажется, не может существовать больше ни в каком. Большой абажур по типу прожектора даёт максимальный и мягкий свет, а белая идеально плоская устойчивая подставка удивляет простотой и аккуратностью.</p>",https://luminadecoshop.ru/4418/image.jpg||https://luminadecoshop.ru/2514/image.jpg||https://luminadecoshop.ru/1830/image.jpg||https://luminadecoshop.ru/1833/image.jpg,new,2,0,13,1,1,0.00,0.000000,0,0,,0.000000,0.000000,,,0.000000,0.000000,0.000000,torsher-napolnyj-lapidus-biege,,,"ТОРШЕР НАПОЛЬНЫЙ LAPIDUS BIEGE",0,0,0,0,1,404,0,1,0000-00-00,1,1,both,"2018-08-28 11:35:42","2020-07-30 21:53:51",0,0,0,0,0,0,3,24900,24900,24900
